postid,postdate,tag,TFMvalue,comparitive_count,Normalized_count
2176,1293219540,0,0.75,3,0.05
2177,1293203820,0,0.666666667,0,0
2178,1375281600,0,0.666666667,5,0.083333333
2179,1375281900,0,0.916666667,3,0.05
2180,1375281840,0,0.75,3,0.05
2181,1375281900,0,0.857142857,1,0.016666667
2182,1372651200,0,0.666666667,0,0
2183,1372651440,0,0.5,1,0.016666667
2184,1372651440,0,0.75,0,0
2185,1372651380,0,0.666666667,1,0.016666667
2186,1355163840,0,0.9,6,0.1
2187,1355165760,0,0.666666667,1,0.016666667
2188,1355165940,0,0.75,1,0.016666667
2189,1355165940,0,0.666666667,2,0.033333333
2190,1318564260,0,0.666666667,1,0.016666667
2191,1318565160,0,0.8,3,0.05
2192,1318564560,0,0.666666667,1,0.016666667
2193,1318564560,0,0.666666667,0,0
2194,1318564740,0,0.666666667,0,0
2195,1318569300,0,0.5,0,0
2196,1313001600,0,0.5,5,0.083333333
2197,1313001840,0,0.875,1,0.016666667
2198,1299771180,0,0.75,0,0
2199,1299771360,0,0.75,1,0.016666667
2200,1299771300,0,0.5,0,0
2201,1299771360,0,0.857142857,0,0
2202,1299813120,0,0.75,0,0
2203,1299713700,0,0.666666667,3,0.05
2204,1299714300,0,0.666666667,4,0.066666667
2205,1299714540,0,0.75,2,0.033333333
2206,1389270840,0,0.5,1,0.016666667
2207,1389270960,0,0.666666667,1,0.016666667
2208,1389270960,0,0.857142857,3,0.05
2209,1389271320,0,0.8,1,0.016666667
2210,1389271380,0,0.666666667,2,0.033333333
2211,1384617720,0,0.916666667,0,0
2212,1384623540,0,0.5,5,0.083333333
2213,1383840300,0,0.666666667,1,0.016666667
2214,1383840780,0,0.571428571,1,0.016666667
2215,1383840600,0,0.642857143,1,0.016666667
2216,1383840900,0,0.5,6,0.1
2217,1375493280,0,0.666666667,1,0.016666667
2218,1375497120,0,0.923076923,4,0.066666667
2219,1375495680,0,0.666666667,0,0
2220,1375496220,0,0.75,1,0.016666667
2221,1375543560,0,0.5,1,0.016666667
2222,1375495020,0,0.625,3,0.05
2223,1372333680,0,0.8,4,0.066666667
2224,1372336200,0,0.818181818,0,0
2225,1372336860,0,0.714285714,2,0.033333333
2226,1372334520,0,0.666666667,2,0.033333333
2227,1372335420,0,0.6,0,0
2228,1372335120,0,0.75,3,0.05
2229,1372432680,0,0.666666667,0,0
2230,1366737720,0,0.916666667,0,0
2231,1366739100,0,0.875,0,0
2232,1354632180,0,0.8,4,0.066666667
2233,1354636080,0,0.916666667,2,0.033333333
2234,1354633740,0,0.833333333,0,0
2235,1332303420,0,0.75,5,0.083333333
2236,1332303720,0,0.666666667,2,0.033333333
2237,1317340920,0,0.833333333,3,0.05
2238,1317340920,0,0.666666667,3,0.05
2239,1317341040,0,0.666666667,11,0.183333333
2240,1317341100,0,0.666666667,1,0.016666667
2241,1317341160,0,0.625,2,0.033333333
2242,1317341700,0,0.666666667,0,0
2243,1317341460,0,0.857142857,2,0.033333333
2244,1317343020,0,0.714285714,2,0.033333333
2245,1317362220,0,0.833333333,0,0
2246,1306316100,0,0.75,1,0.016666667
2247,1306316880,0,0.6,3,0.05
2248,1306317300,0,0.666666667,0,0
2249,1299148620,0,0.666666667,6,0.1
2250,1299149400,0,0.75,3,0.05
2251,1299149040,0,0.666666667,0,0
2252,1299149340,0,0.666666667,0,0
2253,1261498980,0,0.666666667,10,0.166666667
2254,1261499400,0,0.75,0,0
2255,1331794440,0,0.5,0,0
2256,1403456820,0,0.5,9,0.15
2257,1403457300,0,0.75,0,0
2258,1403457180,0,0.75,1,0.016666667
2259,1398287100,0,0.75,0,0
2260,1398287280,0,0.5,3,0.05
2261,1398287460,0,0.888888889,1,0.016666667
2262,1397998380,0,0.75,6,0.1
2263,1397998800,0,0.8,2,0.033333333
2264,1393068960,0,0.571428571,0,0
2265,1393173420,0,0.714285714,0,0
2266,1393083360,0,0.666666667,0,0
2267,1391791380,0,0.777777778,4,0.066666667
2268,1391791620,0,0.833333333,12,0.2
2269,1391793420,0,0.8,4,0.066666667
2270,1391791740,0,0.75,1,0.016666667
2271,1391796600,0,0.875,9,0.15
2272,1375776960,0,0.5,2,0.033333333
2273,1375779600,0,0.6,1,0.016666667
2274,1369932480,0,0.75,2,0.033333333
2275,1369932900,0,0.666666667,3,0.05
2276,1369932720,0,0.8,2,0.033333333
2277,1369932720,0,0.75,0,0
2278,1369932780,0,0.75,1,0.016666667
2279,1368337620,0,0.666666667,6,0.1
2280,1368337740,0,0.8,2,0.033333333
2281,1368337920,0,0.666666667,2,0.033333333
2282,1364466360,0,0.8,2,0.033333333
2283,1364467560,0,0.666666667,5,0.083333333
2284,1364467440,0,0.857142857,1,0.016666667
2285,1360558680,0,0.5,0,0
2286,1360559340,0,0.888888889,0,0
2287,1360559520,0,0.75,0,0
2288,1359440340,0,0.666666667,1,0.016666667
2289,1359440460,0,0.8,2,0.033333333
2290,1359440700,0,0.666666667,3,0.05
2291,1359440520,0,0.666666667,0,0
2292,1359440520,0,0.6,0,0
2293,1359440580,0,0.666666667,2,0.033333333
2294,1354118640,0,0.75,1,0.016666667
2295,1354119000,0,0.875,4,0.066666667
2296,1354119180,0,0.6,1,0.016666667
2297,1345009440,0,0.666666667,1,0.016666667
2298,1345010280,0,0.5,3,0.05
2299,1345009680,0,0.666666667,0,0
2300,1338564660,0,0.666666667,5,0.083333333
2301,1338564960,0,0.6,2,0.033333333
2302,1338565260,0,0.666666667,3,0.05
2303,1338570720,0,0.75,1,0.016666667
2304,1338567120,0,0.75,1,0.016666667
2305,1337779080,0,0.5,4,0.066666667
2306,1337782860,0,0.666666667,4,0.066666667
2307,1336055340,0,0.857142857,3,0.05
2308,1336055640,0,0.5,8,0.133333333
2309,1336055460,0,0.666666667,3,0.05
2310,1331059800,0,0.6,2,0.033333333
2311,1331060580,0,0.666666667,3,0.05
2312,1331058480,0,0.8,1,0.016666667
2313,1331058660,0,0.75,1,0.016666667
2314,1331058660,0,0.5,0,0
2315,1331058660,0,0.8,0,0
2316,1320619320,0,0.75,3,0.05
2317,1320619440,0,0.75,1,0.016666667
2318,1320621480,0,0.666666667,0,0
2319,1320619440,0,0.8,0,0
2320,1320619560,0,0.666666667,1,0.016666667
2321,1404040680,0,0.666666667,6,0.1
2322,1404041520,0,0.75,1,0.016666667
2323,1404041640,0,0.5,0,0
2324,1380911340,0,0.666666667,3,0.05
2325,1380913500,0,0.666666667,1,0.016666667
2326,1327698600,0,0.625,2,0.033333333
2327,1327699200,0,0.769230769,0,0
2328,1327699020,0,0.666666667,2,0.033333333
2329,1327699260,0,0.75,0,0
2330,1327699320,0,0.8,3,0.05
2331,1395453420,0,0.75,4,0.066666667
2332,1395456060,0,0.666666667,0,0
2333,1395455340,0,0.666666667,1,0.016666667
2334,1395455400,0,0.583333333,0,0
2335,1395456660,0,0.8,0,0
2336,1391423820,0,0.857142857,1,0.016666667
2337,1391423880,0,0.833333333,4,0.066666667
2338,1391423940,0,0.75,2,0.033333333
2339,1391424240,0,0.666666667,0,0
2340,1352485440,0,0.666666667,0,0
2341,1352491320,0,0.857142857,2,0.033333333
2342,1352485620,0,0.8,0,0
2343,1352485740,0,0.8,1,0.016666667
2344,1352485560,0,0.75,0,0
2345,1352485680,0,0.666666667,0,0
2346,1361990460,0,0.666666667,1,0.016666667
2347,1361990700,0,0.705882353,1,0.016666667
2348,1361990760,0,0.75,1,0.016666667
2349,1361990820,0,0.8,0,0
5789,1272638340,1,0.785714286,2,0.033333333
5790,1272638640,1,0.9,0,0
5791,1272638640,1,0.571428571,5,0.083333333
5792,1272638760,1,0.9,2,0.033333333
5793,1272639000,1,0.733333333,6,0.1
5794,1354617780,1,0.625,5,0.083333333
5795,1364627640,1,0.75,2,0.033333333
5796,1280914860,1,0.666666667,3,0.05
5797,1280915460,1,0.888888889,14,0.233333333
5798,1280916000,1,0.666666667,1,0.016666667
5799,1280915340,1,0.6,1,0.016666667
5800,1280915040,1,0.75,3,0.05
5801,1250626560,1,0.8,8,0.133333333
5802,1279209480,1,0.75,14,0.233333333
5803,1379095020,1,0.666666667,0,0
5804,1250626740,1,0.583333333,2,0.033333333
5805,1250630040,1,0.666666667,9,0.15
5806,1404482340,1,0.666666667,1,0.016666667
5807,1269520800,1,0.6,2,0.033333333
5808,1269520980,1,0.5,3,0.05
5809,1269522240,1,0.75,6,0.1
5810,1269521400,1,0.8,0,0
5811,1269522000,1,0.777777778,3,0.05
5812,1269520920,1,0.636363636,12,0.2
5813,1392305340,1,0.571428571,0,0
5814,1269520920,1,0.666666667,0,0
5815,1269522480,1,0.5,4,0.066666667
5816,1324021920,1,0.666666667,3,0.05
5817,1327476300,1,0.666666667,1,0.016666667
5818,1324022460,1,0.857142857,7,0.116666667
5819,1324023600,1,0.666666667,2,0.033333333
5820,1324023060,1,0.6,6,0.1
5821,1353377700,1,0.666666667,12,0.2
5822,1268027640,1,0.5,1,0.016666667
5823,1268027820,1,0.666666667,4,0.066666667
5824,1268028120,1,0.666666667,0,0
5825,1277741100,1,0.5,4,0.066666667
5826,1268029920,1,0.75,9,0.15
5827,1277789880,1,0.75,2,0.033333333
5828,1375075440,1,0.833333333,11,0.183333333
5829,1268027880,1,0.5,0,0
5830,1355838120,1,0.875,0,0
5831,1395144000,1,0.666666667,2,0.033333333
5832,1224090420,1,0.8,5,0.083333333
5833,1224938220,1,0.75,3,0.05
5834,1328970540,1,0.666666667,0,0
5835,1224104820,1,0.555555556,4,0.066666667
5836,1224096060,1,0.8,2,0.033333333
5837,1224097440,1,0.8,3,0.05
5838,1385035620,1,0.615384615,0,0
5839,1224093300,1,0.666666667,1,0.016666667
5840,1224096720,1,0.75,0,0
5841,1224098940,1,0.666666667,1,0.016666667
5842,1304079300,1,0.857142857,0,0
5843,1248830880,1,0.5,4,0.066666667
5844,1248831360,1,0.714285714,4,0.066666667
5845,1361305800,1,0.666666667,5,0.083333333
5846,1248831300,1,0.571428571,6,0.1
5847,1403845140,1,0.833333333,0,0
5848,1248868020,1,0.666666667,0,0
5849,1377033420,1,0.5,1,0.016666667
5850,1402267860,1,0.666666667,2,0.033333333
5851,1238065440,1,0.666666667,0,0
5852,1257505800,1,0.846153846,5,0.083333333
5853,1238065740,1,0.666666667,0,0
5854,1310144880,1,0.545454545,1,0.016666667
5855,1238066220,1,0.615384615,2,0.033333333
5856,1373857860,1,0.666666667,2,0.033333333
5857,1238065800,1,0.833333333,1,0.016666667
5858,1397439240,1,0.666666667,2,0.033333333
5859,1238066340,1,0.666666667,1,0.016666667
5860,1382118780,1,0.714285714,0,0
5861,1342527840,1,0.8,1,0.016666667
5862,1335243600,1,0.5,2,0.033333333
5863,1335244260,1,0.571428571,5,0.083333333
5864,1335244320,1,0.666666667,3,0.05
5865,1403606340,1,0.75,0,0
5866,1406350980,1,0.5,4,0.066666667
5867,1378655160,1,0.6,0,0
5868,1227727560,1,0.714285714,4,0.066666667
5869,1227735180,1,0.5,12,0.2
5870,1227728100,1,0.666666667,0,0
5871,1227728340,1,0.6,5,0.083333333
5872,1227728820,1,0.833333333,5,0.083333333
5873,1227727860,1,0.8,6,0.1
5874,1227728040,1,0.8,1,0.016666667
5875,1331889540,1,0.857142857,1,0.016666667
5876,1342123440,1,0.6,2,0.033333333
5877,1383169080,1,0.666666667,1,0.016666667
5878,1227731040,1,0.666666667,0,0
5879,1227736740,1,0.857142857,1,0.016666667
5880,1289900760,1,0.857142857,0,0
5881,1256553060,1,0.666666667,0,0
5882,1256826540,1,0.666666667,1,0.016666667
5883,1256751420,1,0.75,3,0.05
5884,1256752740,1,0.75,4,0.066666667
5885,1256553660,1,0.857142857,1,0.016666667
5886,1256554260,1,0.6,2,0.033333333
5887,1256556000,1,0.75,1,0.016666667
5888,1392913860,1,0.6,1,0.016666667
5889,1368163260,1,0.75,6,0.1
5890,1311803040,1,0.793103448,3,0.05
5891,1311803340,1,0.857142857,1,0.016666667
5892,1311803280,1,0.5,1,0.016666667
5893,1311803220,1,0.666666667,0,0
5894,1384340640,1,0.909090909,2,0.033333333
5895,1311803280,1,0.956521739,3,0.05
5896,1311803340,1,0.8,0,0
5897,1295518320,1,0.833333333,4,0.066666667
5898,1295518440,1,0.727272727,0,0
5899,1256828340,1,0.8,3,0.05
5900,1256828940,1,0.888888889,2,0.033333333
5901,1256828640,1,0.666666667,2,0.033333333
5902,1256828700,1,0.5,2,0.033333333
5903,1256829480,1,0.75,6,0.1
5904,1256828820,1,0.75,1,0.016666667
5905,1256828940,1,0.5,1,0.016666667
5906,1256829120,1,0.5,1,0.016666667
5907,1256832420,1,0.666666667,1,0.016666667
5908,1256858340,1,0.923076923,0,0
5909,1399306740,1,0.75,0,0
5910,1295285640,1,0.666666667,1,0.016666667
5911,1295287860,1,0.6,5,0.083333333
5912,1295286480,1,0.6,7,0.116666667
5913,1295286360,1,0.5,2,0.033333333
5914,1295285760,1,0.833333333,1,0.016666667
5915,1295285940,1,0.5,4,0.066666667
5916,1328324400,1,0.8,5,0.083333333
5917,1338461820,1,0.75,0,0
5918,1378248180,1,0.5,2,0.033333333
5919,1399854120,1,0.8,6,0.1
5920,1354279980,1,0.857142857,2,0.033333333
5921,1357621380,1,0.777777778,0,0
5922,1364234220,1,0.5,0,0
5923,1338451980,1,0.833333333,2,0.033333333
5924,1234451880,1,0.666666667,0,0
5925,1234452060,1,0.75,0,0
5926,1234452300,1,0.571428571,0,0
5927,1234452000,1,0.666666667,0,0
5928,1234452120,1,0.5,2,0.033333333
5929,1234454640,1,0.8,1,0.016666667
5930,1399975080,1,0.909090909,0,0
5931,1297770660,1,0.5,6,0.1
5932,1297771320,1,0.666666667,1,0.016666667
5933,1351961400,1,0.5,25,0.416666667
5934,1297770960,1,0.666666667,0,0
5935,1297771080,1,0.5,3,0.05
5936,1355172300,1,0.5,1,0.016666667
5937,1297771500,1,0.75,0,0
5938,1360778520,1,0.6,6,0.1
5939,1373379240,1,0.666666667,6,0.1
5940,1383688140,1,0.714285714,6,0.1
5941,1275936780,1,0.666666667,3,0.05
5942,1278360180,1,0.666666667,2,0.033333333
5943,1275937020,1,0.666666667,0,0
5944,1303233900,1,0.5,0,0
5945,1275936960,1,0.666666667,0,0
5946,1319898540,1,0.571428571,2,0.033333333
5947,1282749060,1,0.636363636,0,0
5948,1282751220,1,0.666666667,2,0.033333333
5949,1282749240,1,0.666666667,0,0
5950,1282752660,1,0.8,6,0.1
5951,1282752060,1,0.6,2,0.033333333
5952,1282919340,1,0.75,0,0
5953,1366289280,1,0.714285714,0,0
5954,1381336440,1,0.8,1,0.016666667
5955,1343702940,1,0.6,0,0
5956,1343704380,1,0.6,18,0.3
5957,1343703120,1,0.714285714,4,0.066666667
5958,1365358320,1,0.666666667,0,0
5959,1343747820,1,0.5,2,0.033333333
5960,1343703480,1,0.5,2,0.033333333
5961,1343703120,1,0.8,2,0.033333333
5962,1247843760,1,0.75,0,0
5963,1247844120,1,0.5,4,0.066666667
5964,1247845680,1,0.8,5,0.083333333
5965,1247844060,1,0.666666667,3,0.05
5966,1247844300,1,0.833333333,0,0
5967,1330500180,1,0.615384615,4,0.066666667
5968,1370103960,1,0.5,2,0.033333333
5969,1393297800,1,0.666666667,2,0.033333333
5970,1393298220,1,0.666666667,0,0
5971,1393298280,1,0.666666667,1,0.016666667
5972,1393298160,1,0.666666667,1,0.016666667
5973,1393298340,1,0.666666667,9,0.15
5974,1393299720,1,0.8,6,0.1
5975,1393298040,1,0.833333333,3,0.05
5976,1324855800,1,0.777777778,1,0.016666667
5977,1324855980,1,0.636363636,0,0
5978,1375881180,1,0.666666667,0,0
5979,1387950480,1,0.833333333,2,0.033333333
5980,1251102540,1,0.684210526,0,0
5981,1251102600,1,0.6,28,0.466666667
5982,1251103200,1,0.8,0,0
5983,1337055120,1,0.666666667,11,0.183333333
5984,1337055660,1,0.8,13,0.216666667
5985,1337056080,1,0.75,4,0.066666667
5986,1337055420,1,0.5,3,0.05
5987,1337055900,1,0.6,1,0.016666667
5988,1337055900,1,0.75,1,0.016666667
5989,1368133680,1,0.8,0,0
5990,1337056080,1,0.571428571,3,0.05
5991,1224515100,1,0.833333333,1,0.016666667
5992,1224515400,1,0.666666667,5,0.083333333
5993,1224515400,1,0.666666667,1,0.016666667
5994,1224515460,1,0.666666667,0,0
5995,1224516060,1,0.75,0,0
5996,1224515520,1,0.666666667,2,0.033333333
5997,1224515580,1,0.75,5,0.083333333
5998,1224517860,1,0.6,1,0.016666667
5999,1224524100,1,0.666666667,1,0.016666667
6000,1224515520,1,0.6,1,0.016666667
6001,1386908880,1,0.5,1,0.016666667
6002,1341489420,1,0.6,0,0
6003,1341491100,1,0.75,0,0
6004,1341491160,1,0.714285714,4,0.066666667
6005,1341491460,1,0.5,4,0.066666667
6006,1341583020,1,0.75,4,0.066666667
6007,1341491340,1,0.666666667,1,0.016666667
6008,1341490740,1,0.8,2,0.033333333
6009,1341494400,1,0.666666667,2,0.033333333
6010,1274972460,1,0.857142857,0,0
6011,1274972820,1,0.666666667,9,0.15
6012,1274973420,1,0.684210526,2,0.033333333
6013,1274973540,1,0.75,1,0.016666667
6014,1274972640,1,0.75,3,0.05
6015,1274974500,1,0.666666667,1,0.016666667
6016,1274974860,1,0.5,5,0.083333333
6017,1381692960,1,0.6,3,0.05
6018,1381693260,1,0.75,5,0.083333333
6019,1381697280,1,0.571428571,16,0.266666667
6020,1381696920,1,0.666666667,4,0.066666667
6021,1406323920,1,0.5,1,0.016666667
6022,1292436600,1,0.666666667,3,0.05
6023,1292436780,1,0.75,3,0.05
6024,1292437500,1,0.6,15,0.25
6025,1292436960,1,0.666666667,1,0.016666667
6026,1292439660,1,0.666666667,0,0
6027,1280310480,1,0.666666667,13,0.216666667
6028,1280324280,1,0.6,9,0.15
6029,1280330580,1,0.730769231,7,0.116666667
6030,1280310720,1,0.571428571,1,0.016666667
6031,1280310960,1,0.5,1,0.016666667
6032,1353858240,1,0.5,8,0.133333333
6033,1280312520,1,0.818181818,9,0.15
6034,1280324460,1,0.75,3,0.05
6035,1280323980,1,0.857142857,1,0.016666667
6036,1280311320,1,0.571428571,2,0.033333333
6037,1280312040,1,0.833333333,10,0.166666667
6038,1280325660,1,0.714285714,2,0.033333333
6039,1280326680,1,0.75,1,0.016666667
6040,1280312700,1,0.666666667,0,0
6041,1297246500,1,0.75,0,0
6042,1272044220,1,0.666666667,0,0
6043,1276193160,1,0.833333333,0,0
6044,1272051000,1,0.6,1,0.016666667
6045,1384428420,1,0.75,2,0.033333333
6046,1384428900,1,0.666666667,4,0.066666667
6047,1384429200,1,0.666666667,0,0
6048,1384428780,1,0.75,2,0.033333333
6049,1281511380,1,0.555555556,1,0.016666667
6050,1281515160,1,0.5,6,0.1
6051,1281511560,1,0.8,1,0.016666667
6052,1281512280,1,0.6,4,0.066666667
6053,1281511500,1,0.5,2,0.033333333
6054,1281516060,1,0.666666667,0,0
6055,1366128420,1,0.857142857,8,0.133333333
6056,1281511920,1,0.666666667,3,0.05
6057,1298226600,1,0.6,4,0.066666667
6058,1298231100,1,0.625,2,0.033333333
6059,1298226780,1,0.666666667,1,0.016666667
6060,1298228880,1,0.666666667,4,0.066666667
6061,1298229420,1,0.571428571,4,0.066666667
6062,1298227380,1,0.5,0,0
6063,1231500720,1,0.666666667,0,0
6064,1231501020,1,0.666666667,0,0
6065,1318621560,1,0.571428571,0,0
6066,1231501380,1,0.714285714,2,0.033333333
6067,1231501260,1,0.75,1,0.016666667
6068,1231501500,1,0.5,1,0.016666667
6069,1231502940,1,0.555555556,2,0.033333333
6070,1249394640,1,0.6,1,0.016666667
6071,1378534980,1,0.875,0,0
6072,1355333940,1,0.6,0,0
6073,1355334420,1,0.5,0,0
6074,1355334360,1,0.75,0,0
6075,1320092820,1,0.666666667,4,0.066666667
6076,1320095520,1,0.666666667,6,0.1
6077,1280081400,1,0.75,3,0.05
6078,1280082120,1,0.666666667,0,0
6079,1280086200,1,0.833333333,5,0.083333333
6080,1280097960,1,0.5,5,0.083333333
6081,1280082780,1,0.75,2,0.033333333
6082,1292400780,1,0.714285714,1,0.016666667
6083,1292400960,1,0.8,11,0.183333333
6084,1292400960,1,0.8,0,0
6085,1288812300,1,0.5,1,0.016666667
6086,1288813020,1,0.857142857,3,0.05
6087,1288812780,1,0.857142857,1,0.016666667
6088,1288812480,1,0.833333333,1,0.016666667
6089,1288812540,1,0.7,5,0.083333333
6090,1362770400,1,0.6,0,0
6091,1288812480,1,0.5,2,0.033333333
6092,1288812480,1,0.714285714,1,0.016666667
6093,1288812600,1,0.75,4,0.066666667
6094,1288812480,1,0.555555556,3,0.05
6095,1298398080,1,0.625,3,0.05
6096,1298398320,1,0.75,6,0.1
6097,1298400300,1,0.5,2,0.033333333
6098,1298408700,1,0.6,3,0.05
6099,1298400360,1,0.5,0,0
6100,1288334940,1,0.6,2,0.033333333
6101,1288382340,1,0.75,0,0
6102,1380312780,1,0.666666667,4,0.066666667
6103,1330495980,1,0.875,1,0.016666667
6104,1330496340,1,0.75,2,0.033333333
6105,1330496160,1,0.6,1,0.016666667
6106,1264545420,1,0.5,6,0.1
6107,1264550820,1,0.583333333,3,0.05
6108,1264546620,1,0.666666667,0,0
6109,1264545720,1,0.75,2,0.033333333
6110,1264547400,1,0.625,5,0.083333333
6111,1264545720,1,0.625,3,0.05
6112,1264561860,1,0.75,5,0.083333333
6113,1297633680,1,0.666666667,0,0
6114,1297633980,1,0.6,2,0.033333333
6115,1297634040,1,0.75,3,0.05
6116,1297634040,1,0.666666667,1,0.016666667
6117,1297634100,1,0.75,2,0.033333333
6118,1402813140,1,0.8,4,0.066666667
6119,1332884220,1,0.571428571,1,0.016666667
6120,1332884400,1,0.75,2,0.033333333
6121,1332884460,1,0.5,2,0.033333333
6122,1265719380,1,0.75,0,0
6123,1265721360,1,0.875,2,0.033333333
6124,1265721420,1,0.8,0,0
6125,1265721060,1,0.5,0,0
6126,1265721480,1,0.666666667,0,0
6127,1265719980,1,0.5,1,0.016666667
6128,1265722860,1,0.5,2,0.033333333
6129,1337023680,1,0.666666667,6,0.1
6130,1337024040,1,0.666666667,6,0.1
6131,1337023800,1,0.6,2,0.033333333
6132,1337023860,1,0.875,2,0.033333333
6133,1386592080,1,0.733333333,2,0.033333333
6134,1253346900,1,0.857142857,3,0.05
6135,1253347920,1,0.7,1,0.016666667
6136,1253347860,1,0.857142857,1,0.016666667
6137,1253369340,1,0.7,3,0.05
6138,1253376360,1,0.777777778,2,0.033333333
6139,1345053060,1,0.777777778,0,0
6140,1345053360,1,0.75,1,0.016666667
6141,1345053240,1,0.777777778,0,0
6142,1345058340,1,0.857142857,6,0.1
6143,1345055820,1,0.777777778,1,0.016666667
6144,1301091900,1,0.666666667,1,0.016666667
6145,1301094060,1,0.777777778,5,0.083333333
6146,1301092800,1,0.8,1,0.016666667
6147,1301092200,1,0.714285714,0,0
6148,1301098620,1,0.666666667,2,0.033333333
6149,1314036840,1,0.666666667,1,0.016666667
6150,1314037980,1,0.666666667,0,0
6151,1314037560,1,0.857142857,1,0.016666667
6152,1314560640,1,0.6,2,0.033333333
6153,1314560760,1,0.666666667,5,0.083333333
6154,1314560880,1,0.571428571,1,0.016666667
6155,1314560880,1,0.714285714,3,0.05
6156,1332353700,1,0.5,2,0.033333333
6157,1332353880,1,0.714285714,1,0.016666667
6158,1332353820,1,0.833333333,1,0.016666667
6159,1332939900,1,0.75,12,0.2
6160,1332430320,1,0.857142857,3,0.05
6161,1339507740,1,0.75,3,0.05
6162,1338514560,1,0.666666667,7,0.116666667
6163,1338515340,1,0.75,2,0.033333333
6164,1338514980,1,0.571428571,1,0.016666667
6165,1338518460,1,0.6,7,0.116666667
6166,1386010200,1,0.75,19,0.316666667
6167,1225107960,1,0.6,3,0.05
6168,1225108560,1,0.6,2,0.033333333
6169,1294156020,1,0.6,2,0.033333333
6170,1294157460,1,0.8,5,0.083333333
6171,1294156440,1,0.666666667,3,0.05
6172,1294156500,1,0.777777778,1,0.016666667
6173,1294215660,1,0.666666667,3,0.05
6174,1294156860,1,0.5,1,0.016666667
6175,1371748860,1,0.666666667,0,0
6176,1289348100,1,0.714285714,6,0.1
6177,1289349060,1,0.6,4,0.066666667
6178,1289348760,1,0.666666667,2,0.033333333
6179,1289348760,1,0.571428571,1,0.016666667
6180,1252286520,1,0.5,2,0.033333333
6181,1252286760,1,0.833333333,5,0.083333333
6182,1353580980,1,0.666666667,3,0.05
6183,1252287060,1,0.666666667,3,0.05
6184,1303555980,1,0.833333333,0,0
6185,1303556100,1,0.6,0,0
6186,1303556160,1,0.68,3,0.05
6187,1340146440,1,0.6,2,0.033333333
6188,1340147880,1,0.6,3,0.05
6189,1340147940,1,0.666666667,1,0.016666667
6190,1397549220,1,0.571428571,7,0.116666667
6191,1326903060,1,0.666666667,6,0.1
6192,1326903120,1,0.666666667,3,0.05
6193,1326903240,1,0.75,0,0
6194,1326903300,1,0.833333333,1,0.016666667
6195,1312911720,1,0.75,2,0.033333333
6196,1312915080,1,0.6,0,0
6197,1312912260,1,0.666666667,0,0
6198,1316467920,1,0.8,4,0.066666667
6199,1316468700,1,0.8,3,0.05
6200,1316468220,1,0.777777778,4,0.066666667
6201,1316468760,1,0.666666667,10,0.166666667
6202,1316468460,1,0.625,2,0.033333333
6203,1316468580,1,0.714285714,0,0
6204,1316469180,1,0.666666667,2,0.033333333
6205,1255223640,1,0.571428571,3,0.05
6206,1255223760,1,0.8,1,0.016666667
6207,1255224960,1,0.6,8,0.133333333
6208,1255223880,1,0.692307692,13,0.216666667
6209,1255323120,1,0.8,2,0.033333333
6210,1267738800,1,0.666666667,7,0.116666667
6211,1267739280,1,0.666666667,2,0.033333333
6212,1267744020,1,0.666666667,3,0.05
6213,1388275980,1,0.833333333,2,0.033333333
6214,1320277680,1,0.8,3,0.05
6215,1324388520,1,0.75,6,0.1
6216,1349151900,1,0.5,11,0.183333333
6217,1366169280,1,0.833333333,6,0.1
6218,1349152200,1,0.75,6,0.1
6219,1349152200,1,0.75,2,0.033333333
6220,1349152560,1,0.6,0,0
6221,1262621580,1,0.666666667,2,0.033333333
6222,1262622960,1,0.666666667,6,0.1
6223,1262621820,1,0.7,1,0.016666667
6224,1302808320,1,0.666666667,2,0.033333333
6225,1302808560,1,0.8,1,0.016666667
6226,1302808560,1,0.888888889,1,0.016666667
6227,1302808560,1,0.8,1,0.016666667
6228,1302811380,1,0.666666667,1,0.016666667
6229,1303910700,1,0.916666667,3,0.05
6230,1303910820,1,0.814814815,5,0.083333333
6231,1303910940,1,0.666666667,8,0.133333333
6232,1303910940,1,0.555555556,6,0.1
6233,1302805320,1,0.8,7,0.116666667
6234,1302805740,1,0.75,2,0.033333333
6235,1331657040,1,0.666666667,2,0.033333333
6236,1256507640,1,0.75,0,0
6237,1256507820,1,0.666666667,6,0.1
6238,1256507880,1,0.75,1,0.016666667
6239,1352559300,1,0.8,2,0.033333333
6240,1352559780,1,0.666666667,0,0
6241,1352559540,1,0.714285714,0,0
6242,1352559600,1,0.8,4,0.066666667
6243,1352559540,1,0.5,1,0.016666667
6244,1364413500,1,0.666666667,1,0.016666667
6245,1364413800,1,0.571428571,2,0.033333333
6246,1364413860,1,0.8,7,0.116666667
6247,1397595960,1,0.666666667,1,0.016666667
6248,1364413680,1,0.75,1,0.016666667
6249,1364414460,1,0.857142857,0,0
6250,1364414640,1,0.833333333,2,0.033333333
6251,1400110800,1,0.666666667,0,0
6252,1275504180,1,0.666666667,2,0.033333333
6253,1275504540,1,0.666666667,2,0.033333333
6254,1275504660,1,0.75,2,0.033333333
6255,1275504660,1,0.666666667,2,0.033333333
6256,1299472620,1,0.833333333,1,0.016666667
6257,1299472740,1,0.75,1,0.016666667
6258,1299472800,1,0.666666667,1,0.016666667
